latitude,longitude,severity,type,timestamp
22.610294,88.381565,9,Vandalism,2024-01-16T09:00:00
22.572725,88.416192,5,Burglary,2024-01-16T05:00:00
28.607217,77.206594,2,Burglary,2024-06-24T08:00:00
17.322274,78.542127,8,Burglary,2024-09-09T12:00:00
18.564438,73.799860,5,Vandalism,2024-11-19T20:00:00
28.677666,77.004348,4,Vandalism,2024-08-15T08:00:00
12.911708,77.636545,4,Theft,2024-08-12T17:00:00
12.996594,77.583811,10,Robbery,2024-12-16T12:00:00
19.189519,72.824435,3,Burglary,2024-06-03T20:00:00
13.023990,77.677770,9,Vandalism,2024-06-11T20:00:00
22.577733,88.390119,10,Assault,2024-11-14T20:00:00
28.636877,77.155059,4,Assault,2024-06-12T09:00:00
13.084045,80.341341,8,Theft,2024-12-27T22:00:00
28.762529,77.200936,3,Theft,2024-10-06T17:00:00
13.003033,77.622780,6,Burglary,2024-03-21T09:00:00
18.582219,73.850039,6,Theft,2024-07-14T20:00:00
17.318523,78.582538,1,Harassment,2024-02-07T03:00:00
19.060818,72.851042,6,Vandalism,2024-12-26T00:00:00
22.550043,88.325141,5,Theft,2024-07-05T12:00:00
22.582037,88.313781,8,Robbery,2024-03-14T21:00:00
18.481759,73.903761,4,Robbery,2024-06-21T14:00:00
17.429014,78.482973,6,Robbery,2024-03-27T08:00:00
28.743350,77.104356,4,Theft,2024-04-22T20:00:00
22.548016,88.303942,2,Vandalism,2024-08-02T08:00:00
13.005972,77.529148,3,Harassment,2024-11-08T04:00:00
19.134933,72.827227,3,Assault,2024-11-05T04:00:00
13.167417,80.303094,2,Vandalism,2024-02-19T16:00:00
12.981680,77.476129,1,Burglary,2024-09-19T02:00:00
17.347988,78.492611,6,Theft,2024-10-11T15:00:00
13.125476,80.280392,3,Harassment,2024-03-18T21:00:00
19.202384,72.900136,9,Burglary,2024-07-26T05:00:00
13.064002,80.289899,1,Vandalism,2024-06-11T20:00:00
19.062733,72.881497,6,Theft,2024-06-21T16:00:00
17.430551,78.554910,5,Vandalism,2024-05-11T17:00:00
13.130546,80.258608,2,Assault,2024-10-04T16:00:00
12.934247,80.239745,9,Vandalism,2024-10-22T13:00:00
12.926880,77.568996,2,Burglary,2024-12-23T15:00:00
17.336731,78.495986,3,Burglary,2024-07-07T08:00:00
18.549589,73.873628,4,Theft,2024-04-07T12:00:00
19.139455,72.831951,2,Burglary,2024-11-18T21:00:00
18.523403,73.857212,8,Burglary,2024-04-09T15:00:00
18.528272,73.959756,9,Theft,2024-09-23T08:00:00
17.375977,78.432393,5,Vandalism,2024-11-28T11:00:00
17.402390,78.498630,8,Theft,2024-10-24T07:00:00
17.317740,78.344695,9,Harassment,2024-05-26T14:00:00
22.611787,88.398497,6,Harassment,2024-11-22T23:00:00
18.532726,73.845892,8,Theft,2024-08-26T01:00:00
18.468820,73.820817,1,Burglary,2024-11-13T15:00:00
28.668795,77.019508,8,Vandalism,2024-04-15T14:00:00
13.135220,80.295717,7,Vandalism,2024-04-17T13:00:00
13.007222,80.211866,8,Vandalism,2024-07-10T00:00:00
18.532299,73.897091,10,Assault,2024-02-12T16:00:00
28.626909,77.169849,2,Harassment,2024-04-18T03:00:00
22.620848,88.367883,9,Harassment,2024-03-07T12:00:00
12.938036,77.618942,9,Theft,2024-12-15T13:00:00
19.095319,72.905490,9,Burglary,2024-12-04T09:00:00
19.150667,72.921090,3,Assault,2024-10-05T12:00:00
13.035719,80.279704,10,Burglary,2024-12-11T12:00:00
28.704919,77.202807,1,Harassment,2024-02-19T04:00:00
13.029621,80.326037,2,Assault,2024-01-03T11:00:00
22.686856,88.310935,10,Burglary,2024-09-17T08:00:00
19.152784,72.859648,5,Theft,2024-02-14T10:00:00
12.918364,77.566508,10,Vandalism,2024-10-20T12:00:00
18.496218,73.758688,2,Harassment,2024-11-08T12:00:00
13.070724,80.262056,9,Vandalism,2024-05-08T12:00:00
28.898378,77.126057,5,Vandalism,2024-12-16T10:00:00
13.078160,80.209473,3,Robbery,2024-03-03T15:00:00
17.400958,78.475782,1,Burglary,2024-02-26T21:00:00
28.607501,77.066838,4,Vandalism,2024-06-26T07:00:00
22.600113,88.358628,10,Harassment,2024-12-02T05:00:00
28.708320,77.085873,10,Harassment,2024-01-10T20:00:00
17.353556,78.454620,4,Burglary,2024-08-04T06:00:00
12.977156,77.580048,10,Burglary,2024-02-16T10:00:00
18.476931,73.806653,5,Vandalism,2024-06-04T21:00:00
22.564919,88.394480,9,Robbery,2024-06-01T23:00:00
19.120868,72.904901,8,Vandalism,2024-06-13T14:00:00
19.091155,72.879500,7,Assault,2024-03-27T12:00:00
17.363620,78.618881,9,Burglary,2024-10-17T15:00:00
22.563466,88.377692,1,Theft,2024-12-20T22:00:00
18.557824,73.858116,5,Theft,2024-04-24T10:00:00
17.423991,78.522443,1,Assault,2024-04-08T05:00:00
18.915633,72.949259,6,Assault,2024-11-08T14:00:00
19.101504,72.883631,9,Vandalism,2024-12-02T14:00:00
28.702300,77.239741,2,Robbery,2024-05-28T00:00:00
12.911855,77.613498,4,Robbery,2024-11-13T08:00:00
22.542149,88.283334,5,Harassment,2024-12-06T02:00:00
18.564881,73.817784,3,Burglary,2024-03-08T15:00:00
28.637505,77.013970,10,Harassment,2024-03-18T12:00:00
19.132182,72.935669,8,Assault,2024-01-21T06:00:00
18.602296,73.907432,5,Assault,2024-12-17T06:00:00
18.513702,73.856639,3,Harassment,2024-10-08T01:00:00
12.921670,77.593395,1,Burglary,2024-12-06T04:00:00
28.515482,77.066279,4,Robbery,2024-07-08T01:00:00
13.122084,80.290055,1,Burglary,2024-11-22T04:00:00
13.055644,80.348569,1,Assault,2024-04-16T17:00:00
13.028507,80.201821,5,Burglary,2024-05-27T00:00:00
18.969066,72.881029,6,Theft,2024-03-08T23:00:00
22.653848,88.423352,8,Burglary,2024-11-28T04:00:00
22.530805,88.267188,5,Robbery,2024-12-03T20:00:00
22.560719,88.406783,9,Vandalism,2024-12-03T02:00:00
22.595991,88.411498,6,Burglary,2024-06-15T20:00:00
22.657069,88.319887,5,Robbery,2024-01-07T07:00:00
17.359684,78.453027,4,Harassment,2024-03-13T19:00:00
13.159206,80.217734,3,Assault,2024-06-07T10:00:00
13.132211,80.226707,1,Burglary,2024-08-06T17:00:00
12.839961,77.529337,4,Burglary,2024-11-19T14:00:00
28.719020,77.039797,10,Assault,2024-06-19T08:00:00
19.016026,72.863698,1,Theft,2024-01-02T07:00:00
22.587603,88.236420,10,Vandalism,2024-10-15T17:00:00
17.276824,78.517537,7,Robbery,2024-09-02T16:00:00
28.762678,77.007363,4,Assault,2024-05-11T14:00:00
22.490163,88.331042,7,Harassment,2024-12-22T04:00:00
19.118205,72.811467,8,Assault,2024-08-09T10:00:00
13.129076,80.327124,8,Theft,2024-04-16T05:00:00
13.015250,77.704052,2,Theft,2024-10-20T22:00:00
12.946644,77.611381,6,Harassment,2024-01-03T19:00:00
18.497431,73.793470,6,Robbery,2024-03-10T07:00:00
28.623940,77.242566,1,Burglary,2024-03-24T00:00:00
13.000762,80.327443,8,Theft,2024-04-07T10:00:00
12.996735,77.573757,5,Theft,2024-07-19T02:00:00
13.066868,80.239084,7,Assault,2024-06-06T05:00:00
12.973592,77.617770,7,Harassment,2024-07-19T09:00:00
13.016900,77.539195,5,Harassment,2024-11-02T16:00:00
13.186765,80.301556,10,Assault,2024-12-22T23:00:00
28.596755,77.125508,5,Harassment,2024-07-24T10:00:00
19.180855,72.847714,10,Theft,2024-04-27T22:00:00
18.479604,73.848011,4,Vandalism,2024-04-18T15:00:00
17.435766,78.575223,5,Burglary,2024-03-23T02:00:00
18.530212,73.837247,4,Robbery,2024-01-08T19:00:00
12.977406,80.150120,10,Assault,2024-06-23T19:00:00
12.808577,77.618231,10,Robbery,2024-12-18T02:00:00
28.726810,77.061562,7,Robbery,2024-01-05T04:00:00
19.043144,72.893354,3,Robbery,2024-06-15T01:00:00
19.066408,72.888808,1,Assault,2024-11-27T17:00:00
13.035375,77.678062,9,Harassment,2024-10-10T15:00:00
13.218282,80.212767,7,Assault,2024-06-08T01:00:00
22.670555,88.382132,9,Theft,2024-02-09T13:00:00
18.593089,73.855942,6,Vandalism,2024-09-04T17:00:00
18.537017,73.846146,2,Vandalism,2024-12-03T21:00:00
19.044577,72.870405,10,Assault,2024-06-21T07:00:00
17.356921,78.657365,5,Theft,2024-06-05T00:00:00
13.053387,80.257443,4,Theft,2024-02-13T12:00:00
12.906201,77.576497,8,Robbery,2024-03-25T08:00:00
28.666281,77.236984,10,Robbery,2024-04-13T09:00:00
12.991863,77.621311,5,Assault,2024-03-22T05:00:00
12.963269,77.535963,10,Harassment,2024-06-12T09:00:00
13.047008,80.330505,7,Assault,2024-03-26T11:00:00
13.099757,80.306054,1,Assault,2024-01-25T02:00:00
18.526465,73.806331,10,Theft,2024-12-20T03:00:00
28.559113,77.066959,9,Burglary,2024-02-04T23:00:00
13.088380,80.316001,9,Vandalism,2024-03-07T18:00:00
28.572934,76.944159,7,Burglary,2024-08-07T01:00:00
19.250224,72.939836,9,Harassment,2024-07-28T13:00:00
13.007149,77.654383,7,Theft,2024-08-02T08:00:00
12.966566,77.601371,3,Harassment,2024-12-13T17:00:00
19.073902,72.920381,2,Assault,2024-04-03T03:00:00
28.685949,77.076955,1,Burglary,2024-09-09T00:00:00
19.084874,73.012528,5,Harassment,2024-08-22T18:00:00
17.375995,78.499406,9,Vandalism,2024-07-17T11:00:00
18.555927,73.885861,6,Harassment,2024-01-16T14:00:00
12.942626,77.608620,5,Assault,2024-10-26T23:00:00
13.236321,80.264581,9,Burglary,2024-09-15T13:00:00
28.772532,77.149149,10,Robbery,2024-12-18T06:00:00
18.572336,73.892503,4,Vandalism,2024-11-08T12:00:00
22.578140,88.402663,8,Theft,2024-11-27T09:00:00
17.277525,78.595918,9,Vandalism,2024-02-10T02:00:00
17.390099,78.467687,4,Burglary,2024-01-16T21:00:00
12.921392,77.538406,6,Harassment,2024-06-13T05:00:00
12.977330,80.274696,6,Assault,2024-04-24T08:00:00
13.077247,80.293947,8,Theft,2024-11-08T11:00:00
17.361462,78.548011,2,Assault,2024-02-09T23:00:00
22.587004,88.484566,10,Harassment,2024-06-10T01:00:00
18.531612,73.893710,5,Theft,2024-03-01T15:00:00
28.691377,76.968030,5,Theft,2024-10-06T17:00:00
22.546275,88.384662,2,Harassment,2024-11-01T09:00:00
18.582522,73.842488,2,Harassment,2024-10-16T22:00:00
28.669781,77.026707,1,Harassment,2024-10-10T16:00:00
13.025924,77.514743,7,Theft,2024-12-27T23:00:00
12.987839,80.331765,7,Robbery,2024-02-23T23:00:00
12.982784,80.311254,3,Theft,2024-12-01T06:00:00
18.515678,73.925756,3,Robbery,2024-01-20T23:00:00
28.770661,77.084569,3,Assault,2024-06-21T21:00:00
12.934863,77.682985,3,Vandalism,2024-09-08T09:00:00
12.990696,77.542035,8,Assault,2024-04-14T12:00:00
13.102553,80.305489,9,Assault,2024-12-23T15:00:00
13.042785,77.588425,9,Assault,2024-08-21T20:00:00
17.279003,78.431967,4,Vandalism,2024-07-05T21:00:00
13.074913,80.238127,9,Assault,2024-08-28T13:00:00
22.583283,88.323308,2,Robbery,2024-02-05T18:00:00
22.587707,88.441978,1,Assault,2024-05-15T06:00:00
19.065858,72.914828,5,Harassment,2024-10-17T16:00:00
12.928593,77.630634,3,Vandalism,2024-01-28T11:00:00
28.702524,77.300447,3,Harassment,2024-02-01T06:00:00
18.466098,73.788100,10,Assault,2024-08-02T16:00:00
18.572013,73.886573,5,Harassment,2024-05-11T08:00:00
13.100385,80.292509,9,Harassment,2024-11-01T16:00:00
22.575103,88.470395,6,Vandalism,2024-01-18T15:00:00
28.720601,77.160005,4,Theft,2024-02-15T09:00:00
12.953090,77.586413,8,Burglary,2024-07-05T07:00:00
22.518283,88.420485,2,Harassment,2024-09-14T06:00:00
17.393916,78.525549,8,Theft,2024-05-10T09:00:00
28.584882,77.019713,8,Assault,2024-06-01T20:00:00
13.019679,77.661770,7,Vandalism,2024-09-01T04:00:00
12.987490,77.581302,8,Harassment,2024-03-06T05:00:00
28.762375,77.017251,6,Theft,2024-08-27T17:00:00
13.049582,80.264962,7,Vandalism,2024-05-27T16:00:00
22.536633,88.357452,8,Burglary,2024-12-06T14:00:00
18.521728,73.872134,4,Robbery,2024-04-12T10:00:00
13.006631,77.637439,10,Theft,2024-10-24T20:00:00
17.370249,78.599058,6,Theft,2024-12-04T07:00:00
17.372084,78.420745,6,Robbery,2024-10-20T11:00:00
19.028941,72.898403,10,Robbery,2024-01-18T16:00:00
18.554939,73.935315,10,Theft,2024-09-24T07:00:00
28.871971,77.162634,6,Burglary,2024-11-08T11:00:00
28.618953,77.084425,7,Burglary,2024-07-02T20:00:00
28.678610,77.063891,1,Vandalism,2024-06-08T19:00:00
28.692499,77.125207,5,Robbery,2024-04-20T23:00:00
22.526501,88.304615,1,Theft,2024-06-14T14:00:00
22.567504,88.319570,2,Vandalism,2024-08-06T11:00:00
22.534247,88.290285,8,Vandalism,2024-11-02T20:00:00
22.551691,88.333075,4,Robbery,2024-09-06T00:00:00
22.521038,88.371371,1,Assault,2024-08-16T21:00:00
13.005480,77.551521,8,Vandalism,2024-09-02T23:00:00
17.379443,78.518332,8,Theft,2024-11-12T06:00:00
19.061995,72.860693,2,Vandalism,2024-05-12T07:00:00
18.577563,73.860934,7,Burglary,2024-12-07T03:00:00
13.001809,77.575184,8,Vandalism,2024-03-18T18:00:00
22.556455,88.399328,5,Harassment,2024-12-01T01:00:00
19.050087,72.806581,8,Burglary,2024-07-25T23:00:00
28.637958,77.027919,7,Theft,2024-02-16T17:00:00
22.540916,88.406357,3,Robbery,2024-09-12T18:00:00
18.571944,73.854559,1,Robbery,2024-10-24T01:00:00
22.610104,88.419905,3,Harassment,2024-04-07T10:00:00
13.029458,80.355493,6,Theft,2024-09-25T16:00:00
19.090095,72.870921,4,Harassment,2024-08-16T12:00:00
22.672576,88.368682,5,Theft,2024-07-08T02:00:00
22.503238,88.362603,6,Theft,2024-06-18T02:00:00
12.999963,80.350695,4,Vandalism,2024-07-01T00:00:00
13.020259,80.276511,7,Robbery,2024-12-16T21:00:00
22.597726,88.348487,9,Vandalism,2024-04-03T21:00:00
22.551906,88.364193,1,Vandalism,2024-09-08T07:00:00
17.406856,78.336576,5,Vandalism,2024-03-02T15:00:00
12.969528,77.706635,9,Harassment,2024-10-04T19:00:00
18.537863,73.861361,3,Assault,2024-09-04T23:00:00
13.072519,80.327105,2,Burglary,2024-02-10T18:00:00
13.072437,80.216042,1,Harassment,2024-03-07T03:00:00
22.608650,88.411154,8,Harassment,2024-12-07T20:00:00
13.121230,80.310807,8,Robbery,2024-05-04T14:00:00
17.294624,78.556793,7,Harassment,2024-01-28T03:00:00
22.471559,88.382370,5,Burglary,2024-08-17T10:00:00
19.100724,72.871406,10,Harassment,2024-03-27T15:00:00
17.378643,78.382005,10,Robbery,2024-08-05T11:00:00
19.163319,73.005469,3,Vandalism,2024-05-10T16:00:00
13.071799,80.179305,4,Assault,2024-07-23T15:00:00
17.319677,78.606842,10,Theft,2024-04-10T00:00:00
18.493125,73.867201,7,Robbery,2024-02-15T22:00:00
17.482020,78.524676,9,Vandalism,2024-08-28T17:00:00
28.633523,76.953086,5,Burglary,2024-07-03T22:00:00
18.481069,73.861600,6,Harassment,2024-01-08T03:00:00
13.109781,80.312674,6,Robbery,2024-03-23T08:00:00
18.496259,73.908304,5,Assault,2024-05-01T07:00:00
17.535211,78.461141,8,Assault,2024-07-10T23:00:00
28.681305,77.045473,10,Robbery,2024-04-11T02:00:00
13.087450,80.197043,1,Assault,2024-09-22T09:00:00
13.016245,80.371137,10,Assault,2024-11-08T19:00:00
28.688566,77.298562,3,Vandalism,2024-08-27T11:00:00
22.582888,88.304244,9,Theft,2024-10-08T08:00:00
13.126017,80.313396,1,Harassment,2024-10-27T06:00:00
12.934127,77.534266,10,Vandalism,2024-03-13T13:00:00
19.012062,72.840408,5,Vandalism,2024-04-21T01:00:00
13.079050,80.273760,4,Burglary,2024-05-14T01:00:00
17.356743,78.483778,2,Assault,2024-07-22T10:00:00
17.349015,78.387592,2,Assault,2024-09-01T01:00:00
12.953270,77.676200,1,Vandalism,2024-05-05T16:00:00
28.668585,77.126505,2,Theft,2024-07-02T03:00:00
13.004995,77.551459,7,Vandalism,2024-05-03T11:00:00
19.008722,72.911838,3,Harassment,2024-11-01T05:00:00
22.669701,88.309045,7,Harassment,2024-03-05T09:00:00
18.485660,73.881128,6,Robbery,2024-08-18T09:00:00
19.160654,72.813435,9,Robbery,2024-04-28T12:00:00
19.136143,72.826457,10,Robbery,2024-05-04T00:00:00
13.108727,80.326414,2,Harassment,2024-05-04T03:00:00
28.774367,77.018796,2,Burglary,2024-05-10T12:00:00
22.601744,88.325154,4,Burglary,2024-02-04T23:00:00
19.108292,72.868365,5,Theft,2024-02-19T22:00:00
22.620790,88.460543,9,Robbery,2024-09-20T10:00:00
12.955038,77.630245,8,Robbery,2024-12-14T14:00:00
13.119401,80.296944,2,Robbery,2024-09-07T10:00:00
13.038168,77.575179,6,Vandalism,2024-03-19T05:00:00
28.740852,77.184757,7,Burglary,2024-06-17T06:00:00
13.026216,80.315438,7,Burglary,2024-07-25T20:00:00
22.564166,88.330204,6,Robbery,2024-11-10T19:00:00
18.517165,73.906995,6,Vandalism,2024-12-15T00:00:00
22.535145,88.405645,9,Assault,2024-07-03T04:00:00
17.370170,78.473685,3,Harassment,2024-11-09T06:00:00
17.235235,78.486886,9,Vandalism,2024-11-02T03:00:00
17.379425,78.539922,8,Assault,2024-09-02T15:00:00
13.104957,80.277500,10,Harassment,2024-09-04T07:00:00
12.991831,77.633965,4,Harassment,2024-04-12T21:00:00
17.394809,78.483575,2,Theft,2024-02-13T02:00:00
13.218274,80.284104,1,Robbery,2024-04-08T05:00:00
18.520072,73.896984,7,Robbery,2024-12-01T07:00:00
18.545196,73.895710,1,Theft,2024-08-20T04:00:00
18.448459,73.890627,8,Burglary,2024-12-05T23:00:00
12.960574,77.604932,4,Theft,2024-10-08T08:00:00
19.095377,72.827259,4,Burglary,2024-03-25T12:00:00
19.071448,72.878033,7,Robbery,2024-08-19T05:00:00
13.032738,80.350912,7,Assault,2024-06-08T09:00:00
13.092015,80.277743,10,Burglary,2024-03-26T12:00:00
28.601433,77.184266,3,Vandalism,2024-06-17T04:00:00
28.688727,77.161286,8,Burglary,2024-06-09T03:00:00
28.576001,77.203095,7,Assault,2024-10-25T13:00:00
28.821934,77.127914,9,Theft,2024-03-21T05:00:00
18.553083,73.906542,9,Vandalism,2024-09-25T12:00:00
22.622245,88.291101,10,Harassment,2024-04-25T06:00:00
18.499975,73.830914,10,Harassment,2024-06-13T03:00:00
13.152343,80.354138,10,Robbery,2024-03-09T07:00:00
13.020986,77.685422,6,Assault,2024-08-07T07:00:00
28.687424,77.219064,10,Vandalism,2024-12-25T22:00:00
22.538023,88.318974,8,Theft,2024-01-20T21:00:00
13.068700,80.247629,2,Robbery,2024-08-22T11:00:00
19.198185,72.864117,10,Assault,2024-02-13T23:00:00
18.495401,73.832800,1,Harassment,2024-11-02T21:00:00
18.512882,73.794677,1,Assault,2024-02-28T14:00:00
28.717331,77.220830,9,Theft,2024-09-27T10:00:00
28.613265,77.062536,10,Burglary,2024-06-03T05:00:00
17.429388,78.538591,2,Assault,2024-04-17T00:00:00
12.971055,77.517277,10,Harassment,2024-07-28T21:00:00
28.712746,77.061479,9,Burglary,2024-01-19T14:00:00
13.089148,80.312348,5,Vandalism,2024-08-11T02:00:00
12.983556,77.594407,7,Vandalism,2024-04-01T19:00:00
18.530454,73.888422,5,Assault,2024-12-08T03:00:00
13.097457,80.232184,9,Assault,2024-03-22T14:00:00
18.470157,73.888122,6,Vandalism,2024-04-19T19:00:00
22.630153,88.335132,10,Robbery,2024-11-10T08:00:00
28.649883,77.053777,6,Assault,2024-06-19T19:00:00
17.479651,78.583831,8,Vandalism,2024-05-06T11:00:00
17.397838,78.479977,6,Assault,2024-01-04T12:00:00
13.037412,77.660579,1,Burglary,2024-10-05T17:00:00
12.970582,77.604303,9,Vandalism,2024-02-26T10:00:00
12.986326,77.590106,6,Robbery,2024-10-11T21:00:00
28.830100,77.126162,7,Harassment,2024-04-02T17:00:00
17.281063,78.587981,10,Harassment,2024-12-28T10:00:00
12.985090,77.587570,2,Assault,2024-10-12T04:00:00
13.039426,80.188278,9,Vandalism,2024-04-14T14:00:00
13.000784,77.587071,4,Vandalism,2024-02-12T12:00:00
18.970460,72.914483,6,Burglary,2024-10-09T15:00:00
17.343604,78.474483,8,Harassment,2024-07-17T01:00:00
17.463023,78.515306,10,Vandalism,2024-12-19T10:00:00
28.700209,77.076023,4,Robbery,2024-01-19T16:00:00
12.985186,77.592247,8,Harassment,2024-07-26T18:00:00
13.002250,77.553656,3,Robbery,2024-06-27T00:00:00
18.540473,73.833745,7,Harassment,2024-10-08T23:00:00
28.752033,77.213982,3,Harassment,2024-03-11T13:00:00
18.475933,73.877166,9,Theft,2024-08-27T09:00:00
18.487665,73.847754,5,Vandalism,2024-03-28T01:00:00
13.018950,80.360018,7,Robbery,2024-07-27T19:00:00
17.569871,78.405039,6,Harassment,2024-01-06T11:00:00
17.311619,78.523951,8,Harassment,2024-05-09T06:00:00
18.455083,73.810196,1,Harassment,2024-05-02T15:00:00
19.117276,72.824945,1,Burglary,2024-12-15T00:00:00
13.051338,80.265474,3,Robbery,2024-03-11T01:00:00
12.969413,77.636982,10,Vandalism,2024-04-21T20:00:00
18.513562,73.834173,8,Vandalism,2024-10-14T21:00:00
13.056562,80.290486,10,Theft,2024-03-25T05:00:00
28.659035,76.942940,7,Theft,2024-03-17T11:00:00
18.451799,73.842332,2,Assault,2024-03-10T02:00:00
17.340705,78.419223,5,Vandalism,2024-12-12T02:00:00
13.031309,77.636426,4,Vandalism,2024-05-14T14:00:00
19.164723,72.869260,6,Vandalism,2024-02-01T23:00:00
22.548787,88.463632,7,Burglary,2024-11-01T00:00:00
13.130679,80.239299,5,Burglary,2024-02-20T05:00:00
28.696920,77.192311,10,Vandalism,2024-11-15T23:00:00
19.125861,72.931309,2,Assault,2024-11-08T07:00:00
18.478600,73.814465,8,Theft,2024-11-18T13:00:00
28.671616,77.110253,5,Robbery,2024-11-20T08:00:00
18.525520,73.905417,5,Harassment,2024-11-19T16:00:00
28.542950,77.170545,4,Theft,2024-09-21T09:00:00
13.094368,80.406651,7,Vandalism,2024-11-18T10:00:00
18.506295,73.887462,3,Burglary,2024-09-09T03:00:00
28.755410,77.060853,3,Harassment,2024-06-27T18:00:00
18.511340,73.878361,10,Vandalism,2024-12-28T21:00:00
17.451982,78.524906,9,Harassment,2024-07-01T05:00:00
22.549712,88.330835,4,Assault,2024-02-03T22:00:00
13.041537,77.518258,8,Burglary,2024-05-06T12:00:00
17.377442,78.585647,7,Assault,2024-01-04T21:00:00
28.662254,76.986291,9,Assault,2024-03-26T07:00:00
13.215964,80.243619,9,Robbery,2024-12-18T16:00:00
13.021058,80.263210,6,Theft,2024-01-08T05:00:00
28.834951,77.032843,6,Theft,2024-05-21T12:00:00
18.504328,73.836911,1,Burglary,2024-11-20T06:00:00
13.049689,80.271162,7,Theft,2024-03-07T13:00:00
28.618152,77.111410,4,Burglary,2024-05-25T20:00:00
22.556104,88.312264,4,Vandalism,2024-06-18T22:00:00
13.098811,80.242178,4,Burglary,2024-02-18T19:00:00
22.503103,88.389812,10,Vandalism,2024-11-12T20:00:00
19.016563,72.925980,2,Harassment,2024-06-16T19:00:00
28.676324,77.084998,5,Theft,2024-07-09T16:00:00
19.135443,72.793727,10,Theft,2024-05-03T20:00:00
17.368395,78.420799,10,Burglary,2024-03-14T08:00:00
28.573492,77.027813,10,Assault,2024-09-17T09:00:00
13.001441,80.229200,3,Theft,2024-11-25T14:00:00
18.477727,73.784608,10,Burglary,2024-08-16T07:00:00
18.558632,73.889002,1,Burglary,2024-03-18T01:00:00
18.998419,72.829792,1,Vandalism,2024-02-05T15:00:00
22.551389,88.306467,10,Theft,2024-11-19T21:00:00
13.108817,80.303944,2,Theft,2024-12-22T17:00:00
13.002506,77.617243,3,Robbery,2024-04-09T20:00:00
12.989357,77.603112,6,Theft,2024-09-02T21:00:00
18.479962,73.811122,7,Robbery,2024-06-22T21:00:00
13.065288,80.258395,5,Burglary,2024-07-05T14:00:00
22.640453,88.361298,6,Robbery,2024-09-11T05:00:00
12.975733,77.637325,5,Theft,2024-09-15T10:00:00
13.005447,80.295460,3,Burglary,2024-11-14T07:00:00
17.321246,78.472812,5,Harassment,2024-08-16T18:00:00
28.633295,77.073726,7,Burglary,2024-02-11T09:00:00
28.803890,77.184022,8,Robbery,2024-05-08T10:00:00
13.044798,80.280720,4,Assault,2024-03-15T20:00:00
17.341184,78.458190,5,Harassment,2024-06-18T10:00:00
13.101193,80.218143,9,Assault,2024-12-22T21:00:00
17.436357,78.616956,3,Robbery,2024-07-15T05:00:00
28.641713,77.092245,6,Robbery,2024-04-23T19:00:00
19.080313,72.887698,1,Burglary,2024-07-04T17:00:00
17.395692,78.531312,4,Robbery,2024-01-12T17:00:00
18.997133,72.922816,2,Vandalism,2024-10-24T06:00:00
18.487846,73.791242,10,Robbery,2024-05-22T10:00:00
18.527156,73.852034,8,Vandalism,2024-10-14T03:00:00
18.518439,73.834244,2,Assault,2024-07-22T07:00:00
28.586322,77.091566,8,Assault,2024-03-23T10:00:00
18.485548,73.832345,2,Harassment,2024-12-08T02:00:00
19.167410,72.813473,7,Theft,2024-03-16T21:00:00
28.740135,77.221761,4,Burglary,2024-02-18T06:00:00
18.434761,73.853552,7,Assault,2024-02-05T06:00:00
18.476810,73.876339,2,Burglary,2024-09-08T22:00:00
22.539293,88.309930,7,Robbery,2024-05-04T12:00:00
18.557460,73.857640,7,Burglary,2024-11-13T20:00:00
12.937600,77.643655,1,Robbery,2024-06-23T05:00:00
13.144168,80.274384,7,Vandalism,2024-09-21T23:00:00
12.986676,77.605580,4,Burglary,2024-07-08T21:00:00
12.903517,77.595208,1,Assault,2024-02-13T18:00:00
22.625180,88.488798,1,Assault,2024-06-09T22:00:00
13.112930,80.265999,1,Robbery,2024-04-15T18:00:00
28.777407,76.982297,5,Vandalism,2024-09-24T16:00:00
28.891252,77.100055,6,Burglary,2024-08-20T02:00:00
13.067999,80.261187,3,Harassment,2024-08-25T21:00:00
17.357251,78.467286,10,Assault,2024-01-25T18:00:00
19.079227,72.894040,10,Burglary,2024-07-23T22:00:00
13.005521,77.502422,6,Vandalism,2024-03-10T02:00:00
19.097798,72.933033,3,Burglary,2024-05-25T15:00:00
13.034584,80.197258,7,Assault,2024-01-28T17:00:00
18.474742,73.833475,1,Vandalism,2024-11-25T19:00:00
19.117711,72.905139,10,Theft,2024-05-02T01:00:00
18.513388,73.850903,1,Robbery,2024-07-20T04:00:00
19.112321,72.774547,9,Theft,2024-12-28T09:00:00
17.423447,78.359934,2,Vandalism,2024-05-03T20:00:00
19.095258,72.821718,8,Harassment,2024-02-01T06:00:00
17.330470,78.476769,4,Vandalism,2024-10-20T22:00:00
19.084327,72.928894,10,Harassment,2024-11-10T00:00:00
22.526394,88.430493,7,Vandalism,2024-04-04T21:00:00
17.384997,78.530015,6,Theft,2024-09-05T23:00:00
18.485474,73.847687,10,Harassment,2024-11-03T13:00:00
22.646582,88.422731,4,Robbery,2024-05-26T19:00:00
28.800701,77.232014,4,Burglary,2024-08-03T03:00:00
18.516719,73.868885,8,Burglary,2024-02-14T22:00:00
19.040134,72.941612,5,Vandalism,2024-06-02T16:00:00
18.506990,73.839033,8,Burglary,2024-12-23T07:00:00
28.727859,76.994503,3,Vandalism,2024-01-14T22:00:00
12.946847,77.536900,9,Assault,2024-10-09T01:00:00
